video;onca;caseiro;fake news;ironia;notícia;Conservacionistas;comment_text
video0;negativo;neutro;não;não;neutra;;A Onça vai virar tapetinho quando?
video0;negativo;neutro;não;não;neutra;;Calibre 12 nela já
video0;neutro;neutro;não;não;neutra;;Maria de Jesus
video0;positivo;negativo;não;não;neutra;;Cara vive em local desse sem tomar cuidado, anda como se nada fosse acontecer, agora vão culpar o animal pq o cara tava  panguando.
video0;neutro;neutro;não;sim;neutra;;Solta no quarto de Bolsonaro!
video0;neutro;neutro;não;não;neutra;;Coloca ela com Bolsonaro  no hospital  pra vc companinha pra ele 😂
video0;positivo;neutro;sim;não;neutra;;td e qq animal terrestre q experimente a carne humana deve ser sacrificado, pois eles podem passar pra outras gerações de q os humanos são presas e q deve atacar, fazendo o numero de ataques só aumentar!!!
video0;neutro;neutro;não;não;neutra;;E se eu já vi
video0;positivo;positivo;não;sim;neutra;;Tadinho do moço,meus sentimentos,a onça é linda demais,mais bem longe de mim!
video0;positivo;neutro;não;não;neutra;;Elas são muito lindas!
video0;neutro;positivo;não;não;neutra;;Meus sentimentos!
video0;neutro;positivo;não;não;neutra;;Muito triste 😢 a morte do senhor
video0;neutro;neutro;não;não;neutra;;Os políticos atacando a população a fora da mata 😢
video0;neutro;neutro;não;sim;neutra;;Esses comem tudo do pobre,o sangue,a carne e a alma.
video0;negativo;neutro;não;não;neutra;;Depois q acustuma comer gente já era 😮
video0;neutro;positivo;não;não;neutra;;Assim como  o ser humano precisa se defender ,os animais tb precisam e eles não tem noção do que fazem  , são selvagens . Meus sentimentos a família do seu Jorge , talvez na sua inocência não tenha tido tanto cuidado ,porem serve para entendermos que precisamos avisar aos órgãos necessários sobre a presença desses animais antes que aconteça o pior , assim nos protegemos e preservamos a fauna.
video0;neutro;neutro;não;não;neutra;;1.88
video0;neutro;negativo;não;não;neutra;;A onça deve ser alimentada Ela so pegou Ele porque está conforme, Ele não ligou com o rasto que era o aviso.
video0;negativo;neutro;não;não;neutra;;Como assim tem q matar. Caralho.
video0;neutro;positivo;não;não;neutra;;🙄
video0;neutro;neutro;não;não;neutra;;Gente?porque essa casa não tinha uma cerca elétrica?😮sabendo que essa onça já rondava por aí?esse povo brinca demais 😢sinto muito pela família
video0;negativo;neutro;não;não;neutra;;Comeu 1 come vários! Bala nelas
video0;negativo;neutro;não;não;neutra;;Isso é pra aprender a respeitar e saber que eles atacam homens
video0;negativo;neutro;não;não;neutra;;Claro  que  foi capturada  depois  da tragédia  anunciada 😢😢
video0;negativo;neutro;não;não;neutra;;Com um  tiro bem dado não tinha acontecido isso,  fica a dica,  que isso não se repita.
video0;neutro;neutro;não;não;neutra;;Nós estamos destruindo td
video0;negativo;neutro;não;sim;neutra;;Tem q fazer churrasco dessa piranha
video0;positivo;neutro;não;não;neutra;;Temos que preservar nosso ambiente  infelizmente a onça não agiu por maldade é puro instinto
video0;positivo;positivo;não;não;neutra;;Será  que  o meio ambiente em MS está  equilibrado mesmo, porque a onça  atacou  o sr. Jorge. Lamento  pelo o sr. que foi atacado que morreu de forma trágica  e pelas onças  que estão  nessas condições.  Educação  e Respeito  pelos seres humanos e pela nossa fauna e flora. Meu mais profundo respeito pelo sr. Jorge.
video0;neutro;neutro;não;sim;neutra;;Se ela e lula,,,tá inocente,, não foi ela,,🇧🇷🙏👎
video0;neutro;negativo;não;não;neutra;;Meu Deus se virão ela cirulando por ali o senhor Jorge tinhaque te ficado dentro de casa tinhaque ter chamado os bombeiros pra leva  pro zoligico né? A brincadeira foi fatal 🌻🌹 desculpe o dezabafo amigos boa noite
video0;neutro;neutro;não;não;neutra;;😢😢😢😢😢😢😢😢
video0;neutro;neutro;não;não;neutra;;Eu estou assustada
video0;negativo;neutro;não;não;neutra;;Minha  família mora no Paraná , meu irmão estava prestando serviço em uma fazenda, ele filmou uma onça andando em meio as árvores,e a noite só  ouvia o barulho dela , disse que todos cachorros da fazenda sumiram.
video0;neutro;neutro;não;não;neutra;;O animal é belo, mas não merece confiança
video0;neutro;neutro;não;não;neutra;;Tem diferença entre a onça do Pantanal e a da Amazônia a do Pantanal e maior mais gorda e é um amarelo mais pichado para o bege e ela é maisl forte ao que a da Amazônia
video0;neutro;positivo;não;não;neutra;;Que Deus conforte a todos, familiares e amigos.
video0;neutro;neutro;não;sim;neutra;;Soltar umas 10 no stf
video0;neutro;neutro;não;não;neutra;;E agora autoridades quem vai indenizar a família do Jorge
video0;neutro;neutro;não;sim;neutra;;A culpa e de lula ladrao
video0;neutro;neutro;não;não;neutra;;Vai começar  a casa desses bixo
video0;neutro;neutro;não;não;neutra;;Tem que ver a situação de alimentação desses animais, dece ter muitos subinutridos
video0;neutro;neutro;não;não;neutra;;Muito triste ❤❤❤❤❤❤❤❤
video0;neutro;neutro;não;sim;neutra;;Manda de presente pro ladrão de joias no hospital
video0;neutro;positivo;não;não;neutra;;Meus sinceros sentimentos para os familiares e amigos 😢😢
video0;neutro;neutro;não;não;neutra;;🫣🫣🫣🫣🫣🫣🫣🫣🫣🫣🫣🫣🫣🫣🫣🫣🫣🫣🫣🫣🫣🫣🫣🫣🫣🫣🫣🫣
video0;neutro;neutro;não;não;ruim;;"Só o título da matéria que não tá de acordo com o conteúdo, correto seria &quot;TD sobre a onça q atacou Sr Jorge"
video0;neutro;neutro;não;sim;neutra;;Tu acha que quando o cara dar de cara com a onça vai dar tempo de fazer nada😂😂😂😂 o cara vai correr pra chamar o Bombeiro como
video0;negativo;neutro;não;sim;neutra;;Se eu estivesse aí ela viraria churrasco
video0;neutro;neutro;não;não;neutra;;Animal selvagem não gosta de carne humana
video0;neutro;negativo;não;não;neutra;;O ERRO DO CAEA , FOI TE😊R INVADIDO A ÁREA  D
video0;neutro;negativo;não;não;neutra;;E por que esse homem estava morando aí e não  tinha uma arma pra se proteger?
video0;neutro;neutro;não;não;neutra;;Faminta?
video0;neutro;neutro;não;não;neutra;;Tem mais onça aí..esse local já é conhecido por elas ..
video0;neutro;neutro;não;não;neutra;;Misericórdia, que brincadeira.
video0;neutro;neutro;não;sim;neutra;;Vocês mataram a onça, e ficam inventando histórias. Me engane, que eu gosto. Animais.
video0;negativo;neutro;não;não;neutra;;TEVE QUE FAZER UMA VÍTIMA, PARA SER CAPTURADA, INFELIZMENTE!!
video0;neutro;neutro;não;não;neutra;;😢😢😢😢😮😮😮
video0;negativo;neutro;não;não;neutra;;Daqui a pouco vão invadir as cidades! Misericórdia.
video0;neutro;neutro;não;não;neutra;;Pena que foi necessário essa tragédia acontecer para capiturarem ela, lamentável.
video0;neutro;neutro;não;não;neutra;;"Boca infeliz: &quot;a onça vai comer o Jorge&quot;! Tnc...😮"
video0;neutro;neutro;não;não;neutra;;Essa não é a mesma onça.
video0;negativo;neutro;não;não;neutra;;Que horror,parece o filme a Sombra e a escuridão.
video0;negativo;neutro;não;não;neutra;;Que fatalidade né,tadinho do Sr,sinto por tudo,até pq moro num local que tem uma vasta área de mata atlântica (litoral sul de SP)e que é território da Onça parda (ou Suçuarana) e sempre há relatos aqui de vista,inclusive eu já vi uma atravessando a estrada que corta a mata e fomos dormir no sítio da minha mãe 2 meses atrás e presenciamos uma berrando no mato,estávamos fazendo uma fogueira e assando salsichas,recolhemos tudo na hora e fomos direto pra dentro da casa,trancamos tudo e lá ficamos até o outro dia.Pouco tempo atrás,tbm,uma foi achada atropelada na estrada e tinha 2 filhotinhos no útero,tadinhos 😢😢 A mata é a casa e o quintal deles,nós estamos nela de metidos,devemos respeitar,e é um animal extremamente forte,poderoso,a depender da situação pode estar faminto,pode estar protegendo cria,tudo isso só agrava a questão e o instinto do bicho só aflora mais ainda,todo o cuidado é pouco pra gente que mora nessas áreas e mesmo assim,nada é 100% garantido.
video0;neutro;neutro;não;não;neutra;;Tem Que Soltar Umas 5 Dessas No Congresso Fazer Uma Faxina.
video0;negativo;neutro;não;não;neutra;;se fosse ao contrário, se o velho estivesse matado a onça, ele estaria preso,
video0;negativo;neutro;não;não;neutra;;Está na bíblia que uma parte das pessoas sériam comidos pela besta fera
video0;neutro;neutro;não;não;neutra;;E eu que acho que não foi a onça que matou o caseiro
video0;neutro;neutro;não;não;neutra;;😢que triste 😢
video0;neutro;neutro;não;sim;neutra;;Poderia soltar nas três poderes, nao temos pressa .
video0;negativo;neutro;não;não;neutra;;É  LAMENTÁVEL  ACONTECE ISSO PRECISA RETIRAR OS ANIMAIS  PRA LONGE DO SER HUMANO ELES SÃO  PAGÃO  NÃO  TEM SEPARAÇÃO  DO Q PODE O NÃO  SÃO  PRESA A MAS SENDO A MAIS ➕  TEMIDA PELO SER HUMANOS É  IMPOCIVEL SAIR QUNDO E PEGO O FELINO 🐱   JÁ  É  FETOZ COM A  O CHEIRO DO PEXEI ELES FICA MAIS ➕  ATRAIDO  É  CLARO Q SE TIVSSE UM ☝️ PEIXE 🐟  BEM GRANDE ALI ELA ATACARIA O PEIXE  A ISCA D PEIXE 🐟  ATRAIU A FERA E NINGUEM PENSSO NISSO  SE EU DEIXO MILHO 🌽   OU FLUTAS Q NÃO  ESTÁ  EXPOSTA LÁ  NO BERÇÁRIOS  DELES ELES VAIR ONDE ESTÁ   OS FARO ABULAS  LEVA ELES FOI O CHEIRO DO PEIXE  🐟  Q ATRAIU A  ONÇA  Q ISSO NÃO  SE REPITA MAIS   O LUGAR TEM Q SER LMBRADO COM REXISTENCIAS  FORTE ..😮😢😢😢😢😢😢😢
video0;neutro;neutro;não;não;neutra;;Meu Deus esse daí já volto muito 😭😭😭
video0;positivo;neutro;não;não;neutra;;Mas é um animal muito bonito e não devemos esquecer que é selvagem, devemos respeitar o espaço deles que o homem tá destruindo.
video0;neutro;neutro;não;não;neutra;;O amigo ainda profetiza a  morte de Jorge
video0;negativo;neutro;não;não;neutra;;Não entendo porque tem q manter uma espécie q só oferece perigo,  acho q esses animais tem q ser extinto,  não  serve p nadaram nada, echo q quem encontrar, tem q matar, não  vejo motivo pra preservar
video0;negativo;neutro;não;não;neutra;;"Caseiro, cercado por onça e sem arma... No dia da &quot;briga dos gatinhos&quot; eu já teria metido azeitona na cara dela!"
video0;neutro;neutro;não;não;neutra;;Na biblia diz, que o animal que matar seres humano, deve ser morto, imagino que, é porque, se o animal ataca um humano, pode atacar outro ser humano.
video0;positivo;negativo;não;não;neutra;;Ninguém. Mandou construir rancho onde não se deve .assim que se preserva o habitat dos animais  .bem feito  tem que vacinar a onça contra raiva humana 🙄🙄😊
video0;positivo;neutro;não;não;neutra;;Ela não deve ficar em cativeiro.  Ela só estava querendo se alimentar.  Se não matassem os javalis, gambas, micos, tatus, tamandoas e outros com caças ilegais, as onças teriam mais alimento na natureza.  Uma tragédia mas foi instinto animal.  Ela merece ser solta em outro lugar onde tem mais chance de se alimentar naturalmente.
video0;neutro;neutro;não;não;neutra;;Caipirāo.
video0;neutro;neutro;não;sim;neutra;;Essa onça podia morrer na casa dos políticos 😊
video0;neutro;positivo;não;não;neutra;;Ne eu amo o Jorge
video0;neutro;positivo;não;não;neutra;;Caseiro deveria ter uma arma. Prá si defender. A sua vida
video0;positivo;neutro;sim;não;neutra;;E os filhotes que o rapaz falou que tinha, vão ficar abandonados? Apesar de tudo, eles estão no habitat natural deles,  os homens que estão invadindo cada vez mais as florestas, ela tava abaixo do peso e com filhotes, só queria matar a fome
video0;positivo;neutro;não;não;neutra;;Ainda bem que foi a polícia ambiental. Assim não matam ela... Lindo macho... Infelizmente foi uma fatalidade. Ela agiu por instinto e agora será solta em algum lugar melhor pra se viver. Já que todo canto o humano vem deixando eles mais sem lugares.
video0;negativo;neutro;sim;não;neutra;;É mesmo é bem desse jeito se o cara dê de cara com uma onça ele tem é que orar muito pra não ser atacada e ser morto se ele não tiver com nada pra se defender. O instinto da onça é predar seja o que for é instinto dela.
video0;neutro;neutro;não;não;neutra;;E agora quem vai ficar responsável
video0;positivo;neutro;não;não;neutra;;Tem que matar e fazer tapete
video0;neutro;neutro;não;não;neutra;;Para ver que até os agentes andam armado,quase em todos lugares tem onça de deferente tipos, aqui no interior tem a parda e a preta, algumas pessoas já viram mas ficaram paralisada sem nenhuma reação
video0;neutro;neutro;não;não;boa;;Otávio, 6 anos. Gostei do vídeo.
video0;neutro;neutro;não;não;neutra;;Porque não capitularam antes?
video0;negativo;negativo;não;não;neutra;;Era matado essa desgraça dessa onça pode mata humano oxi Jorge foi bobo era ta armado meti tiro
video0;neutro;neutro;não;sim;neutra;;Deveria soltar umas 10 dessas no supremo tribunal federal!!!!
video0;negativo;neutro;sim;não;neutra;;Um ser humano mata o o outro e tem pena a cumprir, um animal mata o ser humano e recebe tratamento vip, para ser estudado e ser solto depois para continuar comendo as pessoas.<br>Os direitos dos animais são melhores do que os dos homens.<br>Irônico.<br>Por mim matava essa onça assassina.
video0;neutro;neutro;não;não;neutra;;Se eu soubesse que ela andava por lá,sumiria no mesmo dia.
video0;neutro;negativo;não;não;neutra;;Rapais sei não posso tá enganado mais pelos vídeos do caseiro com cunhado levando na brincadeira e sabendo q a dias ela estava por ali não duvido q eles tentaram alimentar achando q ia domesticar a fera 🤔🤷‍♂️
video0;neutro;positivo;não;não;neutra;;Meus sentimentos à família desse senhor 🙏🏼🌹
video0;positivo;neutro;não;não;neutra;;Remanejem e coloquem em santuários. Só não matem esses animais porque são da natureza e criação de Deus.
video0;neutro;neutro;não;não;neutra;;Vddcaradebatata472
video0;neutro;neutro;não;não;neutra;;Tenho os vídeos originais sem sensura
video0;neutro;neutro;não;não;neutra;;Cara isso é bem bizarro
video0;neutro;neutro;não;não;neutra;;A pergunta que não quer calar, como que o cara vive em um lugar desse desarmado? Nunca andar sem nada.
video0;neutro;neutro;não;sim;neutra;;Deixa no STF
video0;neutro;neutro;não;não;neutra;;MORTE TERRÍVEL 😮
video0;negativo;neutro;não;não;neutra;;Pessoal dar mais valor a vida da onça do q o rapaz q ela matou,esse mundo tá perdido mesmo!
video0;negativo;neutro;não;não;neutra;;É só mandar ela para o amazonas aqui não se brinca com onça não
video0;neutro;neutro;não;não;neutra;;Nao ha como circular nessa região, em sitios, fazendas etc, sem uma arma ou facao bem aliados...
video0;neutro;neutro;não;não;neutra;;Eu conheço ele não sei o que ele é meu minha avó mostrou um vídeo dele😢😢😢😢😢😢😢😢😢😢😢😢
video0;negativo;neutro;não;não;neutra;;Porra nem uma agente mata na hora essa porra de onça.  É tiro na cabeça quantas aparecer.
